$formatNumber(1234.5678, "-0-EEe", {"exponent-separator": "."})	"-1235-EEe"
$formatNumber(1234.5678, "# 9$", {"digit": "9"})	"# 1235$"
$formatNumber(99.5, "$0", {"exponent-separator": "."})	"$100"
$formatNumber(99.5, "0e 09", {"digit": "9"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(99.5, " $0")	" $100"
$formatNumber(1234.5678, "#")	"1235"
$formatNumber(0.000012345, "0,‰$.", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "$0 ", {"exponent-separator": "."})	"$7 "
$formatNumber(0.000012345, "%-e0", {"exponent-separator": "E"})	"%-e0"
$formatNumber(1.3, "99E", {"exponent-separator": "."})	"01E"
$formatNumber(7, "#.0 $0", {"exponent-separator": "."})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1234.5678, "-‰1")	"-‰1234568"
$formatNumber(1.3, "#0#")	"1"
$formatNumber(1.3, ".%.‰", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "E.1E-")	"E1234.6E-"
$formatNumber(1234.5678, "%%$#%,0", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "eE$", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, ",", {"digit": "9"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(1.3, "#e00")	"0.e01"
$formatNumber(1.3, "0.$", {"exponent-separator": "E"})	"1$"
$formatNumber(1.3, "0#,")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(99.5, "0,0E")	"1,0,0E"
$formatNumber(99.5, "e01#", {"digit": "9"})	"e100#"
$formatNumber(1.3, "-#")	"-1"
$formatNumber(0.000012345, "0$.##0#")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "$E9", {"digit": "9"})	"$E7"
$formatNumber(99.5, "#E%0,#")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "‰.%0#", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "0,0 ", {"digit": "9"})	"1,0,0 "
$formatNumber(1234.5678, "0%, 0", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "9$Eee", {"exponent-separator": "E"})	"1$Eee"
$formatNumber(7, "0#", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(0.000012345, "-.0‰0#", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "001", {"digit": "9"})	"1235"
$formatNumber(7, "#,,", {"digit": "9"})	ERR D3089 The sub-picture must not contain two adjacent instances of the 'grouping-separator' character
$formatNumber(1.3, "-E‰e")	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(99.5, "e90Ee0%", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "#019", {"digit": "9"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1.3, " ")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "e.,", {"exponent-separator": "."})	ERR D3087 The sub-picture must not contain a 'grouping-separator' character that appears adjacent to a 'decimal-separator' character
$formatNumber(99.5, "-109 E")	"-100 E"
$formatNumber(7, "0%$.1")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "‰0 .#", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "9$%-$", {"exponent-separator": "E"})	"123457$%-$"
$formatNumber(1234.5678, "00% 0", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "#0", {"exponent-separator": "."})	"1235"
$formatNumber(7, "0#‰0#‰", {"exponent-separator": "E"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(0.000012345, "‰-1", {"exponent-separator": "."})	"‰-0"
$formatNumber(1.3, "090 #$.", {"exponent-separator": "E"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(0.000012345, "%00#.", {"exponent-separator": "."})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(99.5, "#", {"exponent-separator": "E"})	"100"
$formatNumber(1234.5678, "0,", {"exponent-separator": "E"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(1.3, "0E0..#e", {"exponent-separator": "E"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(0.000012345, "e1$###", {"digit": "9"})	"e0$###"
$formatNumber(1.3, "-.0")	"-1.3"
$formatNumber(1234.5678, ",-0,", {"digit": "9"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(1234.5678, " ‰0#9%", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(99.5, "#", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, ". 9,#")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, ".$ E")	ERR D3085 The mantissa part of a sub-picture must contain at least one character that is either an 'optional digit character' or a member of the 'decimal digit family'
$formatNumber(99.5, "#.$##", {"digit": "9"})	ERR D3085 The mantissa part of a sub-picture must contain at least one character that is either an 'optional digit character' or a member of the 'decimal digit family'
$formatNumber(0.000012345, "#$", {"exponent-separator": "E"})	"0$"
$formatNumber(7, "0,")	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(99.5, "eE", {"digit": "9"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1234.5678, "00E", {"exponent-separator": "E"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1234.5678, "10#", {"exponent-separator": "E"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, "#%,0%", {"digit": "9"})	ERR D3082 The sub-picture must not contain more than one instance of the 'percent' character
$formatNumber(0.000012345, ",E1e$. ", {"digit": "9"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
